date,soil_surface_moisture,soil_rootzone_moisture
2019-01-02,24.44960254819845,121.47848344438793
2019-01-05,22.08408850718439,120.07272747462
2019-01-08,21.034947931018063,115.01350780444162
2019-01-11,22.78648059290166,117.04191946418105
2019-01-14,22.08797693659539,117.0136801508016
2019-01-17,22.378375176220125,115.47263672012247
2019-01-20,21.736034249505614,117.18764045899869
2019-01-23,24.05825373803482,120.6932722938519
2019-01-26,23.11630915713519,119.56788707207595
2019-01-29,23.09550477221633,117.98971154665566
2019-02-01,23.742310256226784,119.10079610631888
2019-02-04,21.574997458705745,117.33096807194535
2019-02-07,21.399065649864042,112.84709554721361
2019-02-10,21.928414251929812,110.47801051723954
2019-02-13,19.523189311105927,109.8349481704281
2019-02-16,18.407114202631224,103.97857248267393
2019-02-19,18.616436695032156,99.97910748500705
2019-02-22,19.88918224867597,99.56217954087029
2019-02-25,21.735083316766737,102.84124042191168
2019-02-28,21.778812068288673,113.42485544833752
2019-03-03,20.182690197383256,109.6558637253369
2019-03-06,18.964019415852622,106.09591236823863
2019-03-09,17.94913990585078,100.80862670664177
2019-03-12,22.645222690467037,102.99388076017537
2019-03-15,19.12509635342212,105.739223922965
2019-03-18,17.231323597036813,100.9060129972759
2019-03-21,14.82130929279597,93.66167995225696
2019-03-24,13.289201725162677,85.27379576117329
2019-03-27,11.846996870490107,76.57012188391182
2019-03-30,10.983460195044055,69.13912396501362
2019-04-02,11.031552241615104,63.704680346644274
2019-04-05,9.569942098906253,59.47574913251116
2019-04-08,16.544655885566687,72.3576926186227
2019-04-11,10.9216118276203,69.27842274951712
2019-04-14,10.439817130129532,64.6409562535846
2019-04-17,14.035243694011262,59.25080780358624
2019-04-20,10.075423891656397,64.58082712876606
2019-04-23,11.010485415049528,58.919882131602485
2019-04-26,8.208571828390905,56.87806446290685
2019-04-29,7.166050630536686,49.67880658855363
2019-05-02,18.74218840993542,57.64834381583489
2019-05-05,12.796541040719097,80.80945976081085
2019-05-08,24.2339742663619,112.41564716160188
2019-05-11,23.222675406932453,120.6623449245119
2019-05-14,17.848190114632438,114.37119692447081
2019-05-17,15.907991298618573,102.90632841343148
2019-05-20,14.469542852630092,92.86068901189017
2019-05-23,12.23264948704447,83.06538919799509
2019-05-26,10.467448616770174,72.59104542394321
2019-05-29,15.410800211850017,65.01889556241468
2019-06-01,14.299458873137485,75.21498926934119
2019-06-04,18.702531683263285,77.60348622234754
2019-06-07,14.902448482001589,94.67103622262717
2019-06-10,19.731077979828513,102.68065315487668
2019-06-13,14.007825948293682,94.48174998679323
2019-06-16,21.452004028409117,103.82150677880797
2019-06-19,17.292629351716233,109.60364611688627
2019-06-22,18.449157438125308,104.51759411551431
2019-06-25,23.578405809050903,118.6157439681804
2019-06-28,23.588101720513222,119.52749799397728
2019-07-01,20.692618236794118,116.50579015411381
2019-07-04,20.339470836423256,115.87795461180177
2019-07-07,16.31390588903352,105.42803615700731
2019-07-10,14.550833969272299,94.68169502136666
2019-07-13,12.913065714977884,85.24649794281953
2019-07-16,14.140230209686571,79.92969807183543
2019-07-19,9.843472533810214,71.31429048924947
2019-07-22,9.573660626977961,62.41705009665944
2019-07-25,7.320510017644467,53.86911867312236
2019-07-28,10.357201943209589,47.064116285878534
2019-07-31,12.654796560289867,63.591656450859915
2019-08-03,13.545286597533456,62.526112687847494
2019-08-06,9.768089248759804,62.03546665194575
2019-08-09,8.743107428529159,55.00320324135082
2019-08-12,6.5858147577631065,47.08093724076194
2019-08-15,11.494802189870066,50.297341435684935
2019-08-18,14.317608683718621,59.41279909525278
2019-08-21,15.841911354282573,85.21405225876033
2019-08-24,21.43515894509016,87.32096438999339
2019-08-27,17.91082745784196,92.67989701589116
2019-08-30,15.393056666817143,88.61967508123584
2019-09-02,12.078581478645022,80.49331749973304
2019-09-05,10.30202390042629,69.53035954565539
2019-09-08,9.87937256723168,59.574806455926264
2019-09-11,17.813639278893387,70.4035197078279
2019-09-14,12.350216076058905,71.19748263950508
2019-09-17,23.977269715522464,92.07324473747725
2019-09-20,23.312327129803595,118.82908150608743
2019-09-23,20.158820237953208,115.19913011801128
2019-09-26,19.36742251235971,107.99109525721377
2019-09-29,17.855075315239933,104.15014164067968
2019-10-02,15.831567705795472,94.34031525398035
2019-10-05,13.252871988606042,85.75061536589425
2019-10-08,12.840839930089624,76.83384315350071
2019-10-11,12.558956414583017,70.12033729893275
2019-10-14,15.935811632138037,67.45427807622603
2019-10-17,14.73789775660452,76.647770218365
2019-10-20,16.708309718479523,74.15445367376891
2019-10-23,17.189949498695576,80.98972654376169
2019-10-26,18.148685007937022,93.6519444346984
2019-10-29,21.30257155973276,98.61782621625854
2019-11-01,19.69690313812635,105.47024353289883
2019-11-04,17.50306016883002,100.17493630899878
2019-11-07,21.154789665515242,106.12226417616345
2019-11-10,20.279095594340497,109.66110261468218
2019-11-16,19.72597355365608,106.9912940876744
2019-11-19,17.805527411268447,101.69997203356925
2019-11-22,19.401239582889175,97.76030111273258
2019-11-25,16.367823085433965,94.43314883213654
2019-11-28,16.73936480561592,89.0696258376114
2019-12-01,15.296814681929632,85.24029097415993
2019-12-04,13.920588267423511,80.53233772238589
2019-12-07,13.19381798318654,75.04162725810238
2019-12-10,17.474111505772132,74.4731923615303
2019-12-13,13.358074712529714,76.23062240576937
2019-12-22,12.126935051429292,66.86099634067541
2019-12-28,12.027262703087983,59.43209055682954
2019-12-31,11.962538515527722,59.17561591405124
2020-01-03,12.280269146378837,61.149951911047225
2020-01-06,10.130490879045755,58.96373059048927
2020-01-09,15.051818795355064,58.66990776422786
2020-01-12,15.01097928668121,72.54426494440914
2020-01-15,16.659242134232045,75.89029017060895
2020-01-18,15.747631998077445,77.00218597614196
2020-01-21,18.0900237951536,82.46167875187902
2020-01-24,19.522829783018782,96.83820418530254
2020-01-27,20.055798496041895,97.35829010262066
2020-01-30,19.421041283230625,100.73774153560534
2020-02-02,18.485977646993963,96.6753118878714
2020-02-05,20.178653544075566,96.23713202942398
2020-02-17,15.84088877458962,84.46394087747385
2020-02-20,18.540813381616367,87.45422482367137
2020-02-23,19.634435855298296,93.28038966296937
2020-02-26,19.08055827309928,105.3458069992017
2020-02-29,16.911822938579693,99.11255738949868
2020-03-03,22.21504549579968,98.64452144017775
2020-03-06,17.12365489367616,99.12790819103863
2020-03-09,15.674986883616075,91.96337557037049
2020-03-12,15.790524902509587,85.97326748186318
2020-03-15,14.792904318649246,81.92953206120269
2020-03-18,13.203110421366242,77.05361913764766
2020-03-21,21.816931629923246,96.58992560102243
2020-03-24,15.529612635736212,99.18483127597895
2020-03-27,13.599970619705843,89.72727059126586
2020-03-30,12.84787461140665,81.3785434742768
2020-04-02,15.48908820788703,75.25224357200082
2020-04-05,18.516552938808378,89.52158939782802
2020-04-08,15.31234139020248,86.55676346957489
2020-04-11,13.138268837771315,84.93736789645347
2020-04-14,11.712493940699368,76.48506365054577
2020-04-17,12.301563682584865,69.8491406196664
2020-04-20,13.190663749872357,70.49115797514902
2020-04-23,9.908345260129309,65.64158634368859
2020-04-26,9.058904772279316,59.04859223257002
2020-04-29,17.348553352658314,65.39116849088161
2020-05-02,9.252258720167664,65.87461978591315
2020-05-05,13.723191248907035,63.22877799178001
2020-05-08,9.55184081251632,62.881017629601594
2020-05-11,10.3703700848487,55.883815526916564
2020-05-14,14.065056244920129,60.25166283772693
2020-05-17,11.979013093632394,74.94199766488995
2020-05-20,9.086417134362017,65.41238463670727
2020-05-23,13.711142698199422,60.23329935561994
2020-05-26,14.442724928841653,74.32841909179307
2020-05-29,14.163526621344552,76.45448044056532
2020-06-01,18.054151442389685,83.30503212598893
2020-06-04,16.723874913184694,88.84266472392987
2020-06-07,11.131409900595152,79.64960421201968
2020-06-10,9.217319745441628,67.81361488799593
2020-06-13,7.717874719021503,56.93637954724835
2020-06-16,6.5637127089591045,47.43746837870943
2020-06-19,10.08715853757413,41.09611698674486
2020-06-22,22.03128801706241,70.32876096864779
2020-06-25,24.762066562274086,118.99449181987862
2020-06-28,20.23236246273435,117.29701751248508
2020-07-01,16.3934145758244,108.03727458284966
2020-07-04,13.674251790551052,95.19659336431849
2020-07-07,17.01091785979268,88.16464927601916
2020-07-10,11.28217870868298,83.22419098084922
2020-07-13,9.474988304821773,70.31423251019004
2020-07-16,12.092749401712746,59.81365723725408
2020-07-19,14.377447205465037,62.53147345913495
2020-07-22,18.65322067195541,74.81246302694441
2020-07-25,23.87848927799835,94.93546216143108
2020-07-28,24.24128522874028,114.13909863008773
2020-07-31,21.06807759463601,115.66943417409638
2020-08-03,18.653353764522308,111.45380278113281
2020-08-06,15.471555549579728,102.19206289440935
2020-08-09,13.767191013839877,90.21771884075757
2020-08-12,11.411955939597147,79.2345658709458
2020-08-15,13.972751627656491,69.93285783489448
2020-08-18,11.281563544779567,74.27837503027239
2020-08-21,10.500765741882677,64.24796895641387
2020-08-24,8.410880364020096,58.24857640368493
2020-08-27,13.376732201507748,52.55363979402978
2020-08-30,10.806899360457779,58.12462594490994
2020-09-02,9.53774718801521,53.90211376195305
2020-09-05,10.67484117666633,53.01470040229878
2020-09-08,11.721427995076201,51.90469548008878
2020-09-11,11.862122626586558,57.30988267530108
2020-09-14,9.64364112815435,55.310765397625616
2020-09-17,7.823971831737229,49.986846863130324
2020-09-20,18.77273662234162,64.66596132479913
2020-09-23,22.440261406202314,117.41114207726103
2020-09-26,18.169588318664637,111.06515739303683
2020-09-29,17.02564617965928,101.94418043117949
2020-10-02,14.70718086993239,92.92402850526527
2020-10-05,13.029133208775422,83.59591473325831
2020-10-08,14.027504162071487,74.95316761526806
2020-10-11,10.958736478899587,71.15522150244071
2020-10-14,11.170036167740491,62.39782656163135
2020-10-20,11.835127349510858,59.617218070901984
2020-10-23,11.68732600780872,57.069015025452636
2020-10-26,11.967063420345944,56.511348500039354
2020-10-29,11.792629170354177,58.673001029756676
2020-11-01,9.3516918548407,55.268524595720486
2020-11-04,8.419401024424138,50.474243097270566
2020-11-07,7.664599010927833,45.75533159594695
2020-11-10,6.993381345454507,41.6656647904078
2020-11-13,6.310002261744539,37.876075824279525
2020-11-16,5.86954018595127,34.666099884798136
2020-11-19,5.363165649244353,31.927693678507122
2020-11-22,5.145514574789588,29.426863885990795
2020-11-25,5.464309120890095,28.623920447255525
2020-11-28,22.674123464649394,77.63796663835825
2020-12-01,19.549418125453716,91.53557220210102
2020-12-04,21.710641983166855,101.65473475460196
2020-12-07,18.999485697029982,101.01492986771102
2020-12-10,19.502770491551416,96.5137634303549
2020-12-13,22.11971639864885,103.85903371068281
2020-12-16,20.86360037437459,106.47821898414374
2020-12-19,22.486670165926487,109.43288091297188
2020-12-22,21.335885591680714,110.9041057361552
2020-12-25,20.6981910580442,108.6478783297717
2020-12-28,19.04603466647136,103.78826908995468
2020-12-31,24.394691268389074,119.11330555781699
